run,config_label,model,iteration,delta_coh,U,sector,Lambda,z_shift,nkeep,beta0,Gamma_PT,Delta_eff,F_lambda,soc_lambda,z_center_real,z_center_imag,s_real,s_imag,s_abs,y_real,y_imag,y_abs,B_frobenius,alignment,trace_fraction,support,max_residual,biorth_error,reliable,tracking_cost,rank_minus,rank_plus,B0_real,B0_imag,Bx_real,Bx_imag,By_real,By_imag,Bz_real,Bz_imag,Bx_abs,By_abs,Bz_abs,nilpotent_mismatch
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.002500,reference,scalar,4,2e-05,0.0025,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.6504882202368298,1.8955999624960197e-06,3.571666744145441e-05,3.5634003845653354e-05,5.045257736920372e-05,5.898103051411325e-12,2.5454557299254167e-09,2.5454625631954875e-09,0.0001268234229976418,0.9999999911507986,8.774051553589252e-05,2.502837436314518,6.1762924224275954e-12,3.584177639350222e-09,True,0.02901027798044106,9,11,-8.675991044029049e-12,-7.868363058703137e-09,8.113412905874435e-08,6.341165998433711e-05,-5.946501971387796e-14,-1.3618384816074264e-13,6.341167367405142e-05,-6.845179116841944e-08,6.341171188917769e-05,1.4860056887320484e-13,6.341171062029552e-05,0.00010000002387515978
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.005000,reference,scalar,4,2e-05,0.005,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.6504688681838917,-1.9502567462986937e-07,3.730651325467571e-05,3.634322124611843e-05,5.208268101553153e-05,7.094620067698036e-11,2.711677730271858e-09,2.7126056617656086e-09,0.00013092230496349972,0.999999991003686,8.940152752962321e-05,2.5026517664249677,6.081145453637121e-12,1.4502117134601834e-09,True,0.22132638647327238,8,10,-1.0925561521571599e-10,-8.275719089145242e-09,8.640228823854747e-07,6.5455450499858e-05,1.2689887796167934e-13,-5.977437382802801e-14,6.545562068634994e-05,-8.509317612953693e-07,6.546115287466794e-05,1.4027223885882063e-13,6.546115156562481e-05,9.999997574137002e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.007500,reference,scalar,4,2e-05,0.0075,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.6504688755289783,-2.0195399251522717e-07,3.796537668437905e-05,3.703318088604756e-05,5.303608501129689e-05,6.991334024807411e-11,2.8119573243190834e-09,2.81282631332551e-09,0.00013331899054354378,0.9999999908497557,9.110701188312151e-05,2.5024405990474694,8.096724216497801e-12,1.2198727539110552e-08,True,0.028000376216113412,8,10,-1.071671171400633e-10,-8.58805883595137e-09,8.364557989460792e-07,6.665424745319382e-05,1.024697769127711e-14,9.078577548040639e-14,6.665441207846536e-05,-8.231249160750268e-07,6.665949566157236e-05,9.13622327955282e-14,6.665949432866509e-05,0.00010000000244221964
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.010000,reference,scalar,4,2e-05,0.01,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.6504689133418351,-2.094852055559474e-07,3.864768776939975e-05,3.7746906781447795e-05,5.402289090273049e-05,6.881479835370174e-11,2.917661335100065e-09,2.918472741488321e-09,0.000135799797722893,0.9999999906873377,9.287261319534621e-05,2.502224714242094,7.530774997553916e-12,7.217734339099144e-10,True,0.18844165247831596,9,11,-1.0500723208306919e-10,-8.917470535541965e-09,8.085970821227852e-07,6.789508441983508e-05,-4.944375936238518e-14,1.5324404901125843e-13,6.789524342668463e-05,-7.950180315609159e-07,6.789989924600589e-05,1.6102305393095248e-13,6.78998978912286e-05,0.00010000001309943333
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.015000,reference,scalar,4,2e-05,0.015,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.6504690807052227,-2.267136188097465e-07,4.0083209263575004e-05,3.924659216942395e-05,5.609775986419274e-05,6.636866795445544e-11,3.1462587336184087e-09,3.1469586617806344e-09,0.00014101639944272368,0.999999990335314,9.65886610878163e-05,2.5017772258278854,7.892901266831383e-12,5.281032609791737e-10,True,0.2186482749909599,8,10,-1.0040769958367685e-10,-9.630684766635128e-09,7.517052770062237e-07,7.05041929253776e-05,2.0004153498606736e-14,4.619221475954673e-14,7.050434044788471e-05,-7.376044069495708e-07,7.050820009674296e-05,5.0337728013766243e-14,7.050819868818366e-05,0.00010000001307024992
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.020000,reference,scalar,4,2e-05,0.02,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.6504693721062846,-2.4772558638729865e-07,4.161336698421669e-05,4.0843314068929557e-05,5.8308220826023454e-05,6.349600762987687e-11,3.3992556344039727e-09,3.399848615896315e-09,0.00014657442185853688,0.9999999899439922,0.00010055854111173945,2.5013063873934542,9.038155743997826e-12,4.834070807979523e-10,True,0.06011103619029203,8,10,-9.532012954286111e-11,-1.0421830170365514e-08,6.926603998033423e-07,7.328393794237478e-05,6.311991944743522e-14,9.776554190039219e-14,7.32840735448124e-05,-6.78003588317995e-07,7.328721129072448e-05,1.1637106777085125e-13,7.328720982673063e-05,9.999997711766745e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.030000,reference,scalar,4,2e-05,0.03,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.6504703523690345,-3.1115964384188205e-07,4.494670904053866e-05,4.432015360232386e-05,6.312275872384239e-05,5.593063824125871e-11,3.984090097191264e-09,3.98448266890842e-09,0.0001586811118590576,0.999999989027374,0.00010929434672419475,2.5002774869117395,8.399461246341503e-12,1.5092957127355964e-09,True,0.28578938287546096,9,11,-8.306501716521435e-11,-1.2263035138706863e-08,5.65276924949758e-07,7.933854251145338e-05,6.791818491077781e-14,-3.933956680912012e-14,7.93386523941289e-05,-5.494091958186012e-07,7.934055624863981e-05,7.84887339578352e-14,7.934055466267466e-05,9.999999054429572e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.050000,reference,scalar,4,2e-05,0.05,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.6504751773990538,-1.1389491007111138e-06,5.1972808079281396e-05,5.154333144505153e-05,7.31975941961227e-05,4.445776319137957e-11,5.357703345920906e-09,5.357887796100255e-09,0.00018401317387068726,0.9999999865268644,0.00013017784002342152,2.4977299637056745,6.427238021059828e-12,1.2693693423972655e-09,True,0.881820360568867,13,15,-7.887612986395192e-11,-1.693816155238043e-08,3.8949797886403344e-07,9.200576262756236e-05,-3.657218570953663e-14,-7.666460689006072e-15,9.200583684678326e-05,-3.710968102250625e-07,9.200658707589849e-05,3.736708962534961e-14,9.200658523562027e-05,0.0001000000058963543
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.075000,reference,scalar,4,2e-05,0.075,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.6505023230176987,7.107887542719506e-07,6.820085055347924e-05,6.720521512473089e-05,9.57491355375043e-05,1.3481507625665295e-10,9.166905666272387e-09,9.167896956179366e-09,0.0002406562728715357,0.9999999815903253,0.0001637661353436483,2.4929793834518987,4.731597045763957e-12,1.4464954117206175e-09,True,0.4648283691676504,13,15,-2.744071923830335e-10,-2.7866680222104345e-08,8.905405591571376e-07,0.00012032484056318586,-1.2292451128173565e-13,1.127266498017567e-13,0.00012032501386101627,-8.664755536082433e-07,0.0001203281360241386,1.6678648940900894e-13,0.000120328133620275,0.00010000001062019754
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.100000,reference,scalar,4,2e-05,0.1,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.6504982604531292,5.050198322873654e-07,8.633257506984737e-05,8.368868230059188e-05,0.00012023771897121234,4.4951797298143083e-10,1.4450118894424912e-08,1.4457109063400232e-08,0.00030194137940661036,0.9999999738605511,0.00020561833125321295,2.485529923861634,9.470536259168867e-12,2.438441062672144e-09,True,0.3905219255421811,13,15,-8.680158155563358e-10,-4.389191786018644e-08,2.3441990182528757e-06,0.00015095248713662362,-1.2250820475255553e-13,4.556365580276787e-14,0.000150952949937889,-2.314008428872269e-06,0.00015097068802178023,1.3070695070196982e-13,0.00015097068500195563,9.999999696853177e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.000000,reference,scalar,4,1e-05,0.0,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.6504874233463938,7.305205395418412e-07,2.4763902194802068e-05,2.4762312866371642e-05,3.502032253429139e-05,7.871342164812318e-14,1.2264229878798324e-09,1.226422990405797e-09,0.0001244948480459852,0.9999999978234162,4.3048421304172916e-05,3.544222322947753,9.353286798318918e-12,6.46561427094386e-08,True,0.45449697376035747,9,11,2.3183683502147646e-12,-3.789601378869911e-09,5.816185444772828e-09,6.224742385035182e-05,-5.374138634106629e-13,8.158277178076949e-14,6.224742380721556e-05,4.0855812306023055e-10,6.224742412207401e-05,5.43570979024274e-13,6.224742380855634e-05,5.000000940963442e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.002500,reference,scalar,4,1e-05,0.0025,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.650468884773663,-9.887055707953199e-08,2.6219634922386437e-05,2.5228022547399287e-05,3.63857441467852e-05,5.1016133811139563e-11,1.3229390820130855e-09,1.323922377115313e-09,0.000129350044541456,0.9999999977872496,4.388050227700596e-05,3.5440373389644373,9.625456999159456e-12,2.8678802964590387e-09,True,0.08088705627604557,9,11,-7.835160664937607e-11,-4.01273428176584e-09,1.2502429481947382e-06,6.466293691785279e-05,-1.2134350734502655e-13,1.3944330599683724e-13,6.466306130033011e-05,-1.2437766391845335e-06,6.467502236777132e-05,1.8484772750055678e-13,6.467502204915304e-05,5.00000228548622e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.005000,reference,scalar,4,1e-05,0.005,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.6504688619352441,-1.0191021302916792e-07,2.6659613430402018e-05,2.5699482545874934e-05,3.702969607469392e-05,5.0271585132741255e-11,1.3702765400687793e-09,1.371198391384202e-09,0.00013163927500578365,0.9999999977508635,4.470206921003341e-05,3.5438329271743556,1.2590236436450674e-11,1.5212104532751959e-09,True,0.18733645066274898,8,10,-7.681325630355847e-11,-4.160294725170489e-09,1.2107373211860523e-06,6.580850104057833e-05,-3.5677384169815335e-13,-2.772345831796678e-13,6.580862145537859e-05,-1.204156461672414e-06,6.581963760207673e-05,4.518258383834009e-13,6.581963727218118e-05,4.999997976721275e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.007500,reference,scalar,4,1e-05,0.0075,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.6504688695418573,-1.05194548996699e-07,2.711586304171565e-05,2.618756723126452e-05,3.769693231536327e-05,4.948135100508131e-11,1.4201969728773788e-09,1.4210587059890799e-09,0.00013401134343922873,0.999999997712451,4.555324725128869e-05,3.5436226839277736,1.4777579003131093e-11,4.525689551608436e-09,True,0.02780494808093026,8,10,-7.521651941425674e-11,-4.315985363080113e-09,1.1707554452526902e-06,6.699544303472965e-05,6.029270642861698e-14,-1.0199365492855912e-13,6.699555944026837e-05,-1.1640558892280899e-06,6.700567181763268e-05,1.1848171206634965e-13,6.700567148255272e-05,5.0000000469625616e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.010000,reference,scalar,4,1e-05,0.01,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.6504689075989891,-1.0877861059611027e-07,2.7588515422671822e-05,2.6692505119556908e-05,3.838770653196897e-05,4.863635366942923e-11,1.4728131783212846e-09,1.4736160127845728e-09,0.0001364672359768043,0.9999999976719142,4.643457398982302e-05,3.543408580450384,9.453456101857366e-12,8.404946688213433e-10,True,0.18825070510011813,9,11,-7.354880070318918e-11,-4.480189148442996e-09,1.1302084853918133e-06,6.822425716542462e-05,1.5368828036382495e-13,-1.0154355369060769e-13,6.822436950456267e-05,-1.1233860455530716e-06,6.823361808518176e-05,1.8420418240991975e-13,6.823361774449925e-05,5.00000211013512e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.015000,reference,scalar,4,1e-05,0.015,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.6504690755129399,-1.1702064316338453e-07,2.8583252756952948e-05,2.7753575711564193e-05,3.98404731767255e-05,4.6741373390332426e-11,1.5865749389457392e-09,1.5872633029453842e-09,0.0001416327220703847,0.9999999975840431,4.8289889425370585e-05,3.5429694152006936,1.8219938440048353e-11,1.076958061494345e-09,True,0.0582620400512517,9,11,-6.99444107911092e-11,-4.83570044556289e-09,1.0469116154290963e-06,7.080862221364804e-05,4.951010779195679e-13,-3.429813772131817e-14,7.080872619561672e-05,-1.039830742505408e-06,7.081636113021942e-05,4.962876581260797e-13,7.081636077502766e-05,5.000000190705039e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.020000,reference,scalar,4,1e-05,0.02,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.6504693675254436,-1.271326203708812e-07,2.964363030011352e-05,2.8883516061388692e-05,4.1388432169367164e-05,4.448731730130995e-11,1.7124245437823947e-09,1.7130023174383068e-09,0.00014713712360157614,0.9999999974863371,5.0272502139691036e-05,3.542508561049072,1.2783914513972628e-11,1.209184435188047e-09,True,0.21974055570567338,8,10,-6.586430989637907e-11,-5.230019752528122e-09,9.595169386761205e-07,7.356230438067821e-05,-8.43897502334108e-14,1.1549188674331334e-14,7.356239960041761e-05,-9.52160696850843e-07,7.356856188992113e-05,8.517636822201779e-14,7.356856152572339e-05,5.0000012874832015e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.030000,reference,scalar,4,1e-05,0.03,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.6504703494469282,-1.5810255113881584e-07,3.195074378958829e-05,3.134536757905932e-05,4.4759156575769585e-05,3.8317960041571366e-11,2.003015617017983e-09,2.0033820973742574e-09,0.0001591241301278967,0.999999997257403,5.463690830516622e-05,3.5415064271754013,8.327909362614618e-12,2.341859499056111e-09,True,0.12503291733616792,8,10,-5.549325877833057e-11,-6.147371601490991e-09,7.651378639020139e-07,7.955838594509828e-05,-7.247876615285725e-14,3.332808161351345e-13,7.955846166149445e-05,-7.571820145609822e-07,7.956206514501737e-05,3.4107077556827103e-13,7.95620647453713e-05,5.000001971778658e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.050000,reference,scalar,4,1e-05,0.05,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.6504752721810978,-5.762863136031524e-07,3.6660886385597724e-05,3.650726231964071e-05,5.173780815470214e-05,1.1240388502646215e-11,2.6767771922991217e-09,2.676800792652763e-09,0.00018393958635182757,0.9999999966317487,6.508842111479051e-05,3.5389845635485147,1.0744045705745116e-11,2.6494094373491432e-09,True,1.0402017406211184,13,15,-1.9926666660317633e-11,-8.46569740868595e-09,1.9697770377785517e-07,9.196958227004082e-05,-7.203506996629472e-15,1.3285252206723278e-13,9.196960104960341e-05,-1.8778074310608272e-07,9.19697932102796e-05,1.3304767240607804e-13,9.196979275191771e-05,5.000000297343104e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.075000,reference,scalar,4,1e-05,0.075,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.6505026365418897,7.717168767534447e-07,4.8499589014316946e-05,4.721205776534391e-05,6.768447778476113e-05,1.2323173611948313e-10,4.579530796278741e-09,4.581188532995823e-09,0.000240584025253201,0.9999999953924386,8.194586021438767e-05,3.5339912248288243,9.375462970985608e-12,1.917323851048409e-09,True,0.6319115549693197,12,14,-2.2328146251268102e-10,-1.3938726429070854e-08,1.620932816927513e-06,0.00012028109100505261,8.222123069195897e-14,-7.064014762727348e-14,0.00012028125189862695,-1.6089046941288882e-06,0.0001202920125218742,1.0839908317556624e-13,0.000120292011923551,4.999999010985312e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.100000,reference,scalar,4,1e-05,0.1,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.6505004498926219,1.6682333236604462e-07,5.940214484895234e-05,5.9176236085080214e-05,8.384772942574573e-05,2.6787895458765562e-11,7.0303906950834704e-09,7.030441729853065e-09,0.00029779370570691486,0.9999999934996165,0.00010247324941134275,3.526030260081633,1.1810670153819649e-11,5.425617795380871e-09,True,0.52808947637891,13,15,-5.453362081028236e-11,-2.1577922907204095e-08,2.8196044528847305e-07,0.00014889658547627248,-1.1792514664418774e-13,-2.248271151447835e-13,0.00014889661218016158,-2.670707837064283e-07,0.00014889685244552897,2.538770803270333e-13,0.00014889685169785474,5.000000107767279e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.000000,reference,scalar,4,0.0001,0.0,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.6504856245781965,-1.627148220699247e-06,7.832051693018593e-05,7.829364207147317e-05,0.00011074293549038465,4.2089833955881325e-12,1.2263997038769464e-08,1.2263997761027495e-08,0.00012449380806050226,0.9999997822584619,0.00043067759602848863,1.113673178570881,1.9642841109805372e-12,1.5363091012708508e-08,True,0.0,11,9,4.952946005534666e-12,3.7912727571655236e-08,4.888684503537743e-08,6.224689462207454e-05,8.238750664763678e-15,-1.2959241963244787e-14,6.224688126180931e-05,1.336003724810839e-08,6.224691381920287e-05,1.535639817073224e-14,6.224688269554052e-05,0.0004999998832061824
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.002500,reference,scalar,4,0.0001,0.0025,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.6504872967574115,-2.002223290407166e-06,8.087687570579316e-05,7.976579811574448e-05,0.00011359424093224102,1.7848647488861078e-10,1.2902417079560914e-08,1.2903651572972023e-08,0.00012769935619006125,0.9999997787442866,0.00043876137846008876,1.113470411288365,2.4343483021623057e-12,1.6667977418939027e-09,True,0.045358614802974005,11,9,2.8362986586379525e-10,3.9617856345243176e-08,4.804348290389156e-07,6.384788037814461e-05,-2.4775090290939106e-14,2.000733050743365e-14,6.384829696458604e-05,-4.1658653158241754e-07,6.384968791158511e-05,3.1844911256869133e-14,6.384965598667124e-05,0.0004999998788471171
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.005000,reference,scalar,4,0.0001,0.005,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.6504879091333146,-2.431278141310369e-06,8.238909711266729e-05,8.123063052820867e-05,0.00011569951883673012,1.8954798703017445e-10,1.338503661422356e-08,1.3386378659050867e-08,0.00013006606510408388,0.9999997750605052,0.00044707842557352846,1.1132614223570494,1.3578637206063522e-12,1.028673578159169e-09,True,0.18793692914593463,10,8,3.081980897703604e-10,4.111691448706588e-08,4.996117249802886e-07,6.503112316662646e-05,3.694737387132524e-15,1.0094597046401212e-14,6.50315577471687e-05,-4.345801677878916e-07,6.503304231072601e-05,1.0749510402296792e-14,6.503300979460794e-05,0.0004999998707555447
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.007500,reference,scalar,4,0.0001,0.0075,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.6504689015460983,9.532824939038618e-07,8.377130086167917e-05,8.278264043718575e-05,0.0001177734961942217,1.646652903055863e-10,1.3869618956375392e-08,1.3870596405810351e-08,0.00013239857847864133,0.9999997712425412,0.0004555381803977257,1.1130604342445132,1.992968885159986e-12,2.2819435452800404e-09,True,0.18790016212488275,11,9,2.6628824928383093e-10,4.264662242130945e-08,4.3256073700798803e-07,6.619788568228293e-05,1.470987909387919e-14,1.899455793517583e-15,6.619825204423269e-05,-3.6636248389034943e-07,6.619929892072725e-05,1.483200847046925e-14,6.619926582056148e-05,0.0004999998830829514
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.010000,reference,scalar,4,0.0001,0.01,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.6504689381711113,9.93318320888761e-07,8.534276989152767e-05,8.437281316353148e-05,0.00012000899955372695,1.6461677163005106e-10,1.4401219157832246e-08,1.4402159973886431e-08,0.00013491192736143714,0.9999997671729718,0.0004643858085523978,1.1128418063705197,2.048083124774601e-12,2.5061674156730875e-10,True,0.1886642411122441,10,8,2.6795788177436325e-10,4.430026700133652e-08,4.254719430555725e-07,6.745463144620745e-05,-1.0367818799664197e-14,1.310737020824917e-14,6.745498946368996e-05,-3.580169533120314e-07,6.74559732708528e-05,1.6712115977301266e-14,6.745593954341888e-05,0.0004999998770971315
