config_label,model,iteration,sector,U,method,degree,n_delta,y0_real,y0_imag,y0_abs,s0_abs,y_fit_rms,B0_0_real,B0_0_imag,Bx0_real,Bx0_imag,Bx0_abs,Bx_fit_rms,By0_real,By0_imag,Bz0_real,Bz0_imag,Bz0_abs,Bz_fit_rms,nilpotent_mismatch0,trace_component_fraction0,beta0,Gamma_PT,F_lambda,soc_lambda,Lambda,z_shift,nkeep,max_tracking_cost,max_residual,max_biorth_error,min_support,median_alignment,median_trace_fraction,ybare_real,ybare_imag,delta_y_real,delta_y_imag,delta_y_abs,Q_real,Q_imag,Q_abs,C_beta0_real,C_beta0_imag,C_beta0_abs,C_beta0_phase,C_gamma_real,C_gamma_imag,C_gamma_abs
reference,scalar,5,1,0.0025,quadratic_all,2,5,2.631724183820702e-09,1.5334248216224712e-09,3.045876534476512e-09,5.5189460356815524e-05,1.0973983200157205e-10,1.269846495893075e-08,9.460788536687143e-09,6.390899662995093e-05,0.00018167795906299974,0.00019259086338542668,3.983572773345783e-06,-1.1484699185054678e-13,1.7143869613260245e-14,0.00018168173299880477,-6.390519254161795e-05,0.0001925931611953816,3.983616548956677e-06,1.3911570396210558e-05,5.813982550159415e-05,0.5,0.1,1.0,0.0,3.0,0.5,320,1.4799632998468129,1.3618391497165996e-11,1.3074403180132877e-08,1.496064445561537,0.9999999097688782,0.0003747829273439708,-2.1848985509125188e-11,-2.424739141780113e-11,2.653573169329827e-09,1.5576722130402723e-09,3.07697794731534e-09,4.594899447835492e-18,8.168418597365362e-18,9.372094926829498e-18,2.940735646614715e-12,5.227787902313831e-12,5.998140753170879e-12,1.058391616222649,7.351839116536786e-11,1.3069469755784578e-10,1.4995351882927194e-10
reference,scalar,5,1,0.005,quadratic_all,2,5,8.024594695256565e-09,3.855479038702115e-09,8.902743321078687e-09,9.435434977296324e-05,1.0228634576047932e-10,3.616292808620688e-08,2.7681370740798525e-08,0.0001288392566317101,0.0002574066830862243,0.0002878502293673979,1.046164267009743e-05,-1.979487297894084e-13,6.884785873939447e-14,0.0002574143315350017,-0.00012883065104125796,0.00028785321733016317,1.0461588370557259e-05,1.999857978300043e-05,0.00011187220047246083,0.5,0.1,1.0,0.0,3.0,0.5,320,0.9994649932382907,9.856696123112991e-12,4.5610453245273754e-08,1.488217986796225,0.9999998696118001,0.0004698684852993925,-2.1848985509125188e-11,-2.424739141780113e-11,8.04644368076569e-09,3.879726430119916e-09,8.932946494875314e-09,4.961124534912714e-17,6.215612707747618e-17,7.952772974480447e-17,7.937799255860342e-12,9.944980332396189e-12,1.2724436759168713e-11,0.8971713561753392,1.9844498139650855e-10,2.4862450830990467e-10,3.1811091897921783e-10
reference,scalar,5,1,0.0075,quadratic_all,2,5,1.397708503131812e-08,6.364580974039695e-09,1.535795549374347e-08,0.00012392721853468456,2.2216049770012446e-10,6.197333850860176e-08,5.663936438039649e-08,0.0001787632141933171,0.00032438050627369466,0.0003703768345875647,1.4174358977966043e-05,-1.7898234711767047e-14,-1.4835097281962494e-13,0.00032439039387452406,-0.00017875091392595337,0.000370379557842266,1.4174282723401243e-05,2.1304809440591195e-05,0.00016028558853049222,0.5,0.1,1.0,0.0,3.0,0.5,320,0.6171482469729429,1.0967375909122255e-11,8.386907201804358e-09,1.4801614585662135,0.9999998185528011,0.0005682379614615663,-2.1848985509125188e-11,-2.424739141780113e-11,1.3998934016827246e-08,6.388828365457496e-09,1.5387893991406276e-08,1.5500207563981025e-16,1.7839454641483236e-16,2.3632659106246006e-16,1.1022369823275396e-11,1.2685834411721412e-11,1.6805446475552715e-11,0.8554474535795129,2.755592455818849e-10,3.171458602930353e-10,4.201361618888179e-10
reference,scalar,5,1,0.01,quadratic_all,2,5,2.130250894403915e-08,9.92285652607818e-09,2.3500212104319407e-08,0.00015329778897400773,1.5696127675791934e-10,9.005647858655493e-08,1.02907039390524e-07,0.00022233994246144566,0.00039229817376480963,0.00045092450271965015,1.7079360473749534e-05,-1.871517988050807e-13,-1.0761862461950788e-13,0.00039230998360289317,-0.00022232362465493755,0.0004509267316474062,1.7079208493939365e-05,2.23352418440931e-05,0.00021443773595839253,0.5,0.1,1.0,0.0,3.0,0.5,320,0.6494518348266767,1.5124468729489538e-11,9.441261653412634e-09,1.4723878004449764,0.9999997563989823,0.0006687316327327614,-2.1848985509125188e-11,-2.424739141780113e-11,2.1324357929548277e-08,9.947103917495981e-09,2.353025961295269e-08,3.5555864049679157e-16,4.2349681441539013e-16,5.529660917740888e-16,1.4222345619871663e-11,1.6939872576615603e-11,2.2118643670963553e-11,0.8723839293831765,3.555586404967915e-10,4.2349681441539006e-10,5.529660917740888e-10
reference,scalar,5,1,0.015,quadratic_all,2,5,3.780527980852034e-08,2.0555991506555805e-08,4.3032406024043204e-08,0.00020744253667954218,4.4430722486930136e-10,1.3030584302291678e-07,2.58103317926072e-07,0.000287179724198032,0.0005275918944659133,0.0006006874404351977,2.186910106145849e-05,4.1642372826484984e-14,9.638740768780572e-14,0.000527605566207125,-0.0002871554746234562,0.0006006878557944745,2.186866996633558e-05,2.3171838377238752e-05,0.00034035446619826723,0.5,0.1,1.0,0.0,3.0,0.5,320,0.7610344966138061,9.424773284539898e-12,3.4758744122189624e-09,1.4569606880870924,0.9999995995265903,0.0008723225853817739,-2.1848985509125188e-11,-2.424739141780113e-11,3.782712879402946e-08,2.0580238897973604e-08,4.3063185041259533e-08,1.0070179724215854e-15,1.5556158282715485e-15,1.853112463383984e-15,1.7902541731939296e-11,2.765539250260531e-11,3.294422157127083e-11,0.9962907800740206,4.4756354329848237e-10,6.913848125651326e-10,8.236055392817705e-10
reference,scalar,5,1,0.02,quadratic_all,2,5,5.178639626928766e-08,3.5568796082025235e-08,6.28249161820721e-08,0.0002506489899881348,1.999655177860612e-09,9.960503643622572e-08,4.943195240565842e-07,0.0003146776947244428,0.0006507768190549992,0.000722864108789773,2.3147471456489612e-05,1.4763644778153296e-13,2.72721392968292e-14,0.0006507888031448683,-0.00031464702201442304,0.0007228615460524062,2.314635680590514e-05,2.2777999801530386e-05,0.0004932636842813749,0.5,0.1,1.0,0.0,3.0,0.5,320,0.6700041935525152,2.4143643338283143e-11,1.1238215843981158e-09,1.4416957444571927,0.9999993992080702,0.0010777678545248375,-2.1848985509125188e-11,-2.424739141780113e-11,5.1808245254796787e-08,3.5593043473443034e-08,6.285665454097585e-08,1.4169606135357938e-15,3.685992364581122e-15,3.948964053022269e-15,1.4169606135357937e-11,3.685992364581122e-11,3.9489640530222685e-11,1.2037947362700216,3.542401533839484e-10,9.214980911452804e-10,9.872410132555671e-10
reference,scalar,5,1,0.03,quadratic_all,2,5,7.269025033136682e-08,7.979745384224275e-08,1.0794214252525117e-07,0.0003285454953659404,5.5562651290258475e-09,-3.159705260598404e-07,1.0940899678991587e-06,0.0002975416618533607,0.0008706249999279281,0.0009200646341632551,2.63515235901578e-05,7.260575945864422e-14,1.884894661212416e-13,0.0008706279637351535,-0.0002975006932915822,0.0009200541906575894,2.634884103794334e-05,2.2322269272522805e-05,0.000875219981018232,0.5,0.1,1.0,0.0,3.0,0.5,320,0.717234382362828,1.4097129266232247e-11,2.206349982330023e-09,1.4116596573913551,0.9999988734776413,0.0014876301760143925,-2.1848985509125188e-11,-2.424739141780113e-11,7.271209931687595e-08,7.982170123366055e-08,1.0797478119868083e-07,-1.0841078183393998e-15,1.1604499833561336e-14,1.1655029221280815e-14,-4.818256970397333e-12,5.157555481582816e-11,5.1800129872359184e-11,1.6639472923925802,-1.204564242599333e-10,1.289388870395704e-09,1.2950032468089793e-09
reference,scalar,5,1,0.05,quadratic_all,2,5,4.7101943499029526e-08,1.6382221103813831e-07,1.704591150710636e-07,0.00041286694596572347,1.6092033495805498e-08,-2.216659192375378e-06,1.2846717392035647e-06,0.0001219764776463897,0.001050935543455693,0.0010579904430558591,1.8995149099077797e-05,-5.5331977213178275e-14,-2.7235983086795828e-14,0.0010509135410882253,-0.00012194278680810724,0.0010579647036159194,1.8989435018195068e-05,1.901694161957363e-05,0.0017123433381308862,0.5,0.1,1.0,0.0,3.0,0.5,320,1.0402316116751102,1.922434960208026e-11,1.8178218586909191e-09,1.35361466722181,0.9999973616483928,0.0022883829369270215,-2.1848985509125188e-11,-2.424739141780113e-11,4.712379248453865e-08,1.6384645842955613e-07,1.7048845637765075e-07,-2.4622066879631564e-14,1.5437410504784572e-14,2.906131140396597e-14,-3.93953070074105e-11,2.469985680765531e-11,4.649809824634555e-11,2.5815746619637965,-9.848826751852622e-10,6.174964201913827e-10,1.1624524561586384e-09
reference,scalar,5,1,0.075,quadratic_all,2,5,-3.603742803550236e-08,1.701971604315485e-07,1.7397059992532152e-07,0.00041709783016136815,2.0773623173129958e-08,-3.4786615821538136e-06,-3.3854661714524125e-07,-4.557903733048603e-06,0.0010001601285981,0.0010001705141243706,7.82319817371164e-06,9.245911461466172e-14,7.701968868096357e-14,0.0010001348222220402,4.559924731952774e-06,0.0010001452172233155,7.818298950484055e-06,1.2691470226946478e-05,0.002471008871158183,0.5,0.1,1.0,0.0,3.0,0.5,320,1.0400803021299951,1.520190616515564e-11,1.344415194491883e-09,1.2848659658217747,0.9999951224433015,0.003116903912272633,-2.1848985509125188e-11,-2.424739141780113e-11,-3.601557904999323e-08,1.7022140782296633e-07,1.739897974466863e-07,-2.767329141795837e-14,-1.2264091020128862e-14,3.026910944268519e-14,-1.967878500832595e-11,-8.721131392091635e-12,2.1524700048131688e-11,-2.7244294759980328,-4.919696252081488e-10,-2.180282848022909e-10,5.381175012032923e-10
reference,scalar,5,1,0.1,quadratic_all,2,5,-7.104963135290064e-08,1.298579973086844e-07,1.480241520171805e-07,0.0003847390700425166,2.0883060427695815e-08,-3.1719826976254353e-06,-1.5906039902088787e-06,-2.391693589126856e-05,0.0009367732049763618,0.0009370784691711319,4.148862103889616e-06,-5.3455691501285865e-14,-4.760338084586578e-14,0.0009367638960723497,2.3906960292588887e-05,0.000937068908744218,4.145817281534226e-06,7.2802967799481965e-06,0.002677616372899481,0.5,0.1,1.0,0.0,3.0,0.5,320,0.7386960393963875,1.8429627853057956e-11,1.9362100239151463e-09,1.2202151493436018,0.9999933427508648,0.0036434124781284222,-2.1848985509125188e-11,-2.424739141780113e-11,-7.102778236739151e-08,1.298822447001022e-07,1.4803493964725613e-07,-1.1819750429694532e-14,-1.845161117673604e-14,2.1912746410199576e-14,-4.727900171877812e-12,-7.380644470694414e-12,8.76509856407983e-12,-2.140521540203875,-1.1819750429694527e-10,-1.8451611176736034e-10,2.191274641019957e-10
reference,scalar,5,1,0.0,quadratic_small4,2,4,-1.9469090435379562e-11,-2.154269389214585e-11,2.90367550272355e-11,5.388576345124518e-06,8.424461274972019e-13,-2.461030653123805e-10,-2.5402434490858784e-10,-1.0555484928772742e-06,0.00011570779030554304,0.00011571260484498798,3.962806246046789e-08,3.2634721431661643e-14,-5.905564846547687e-14,0.00011570774102587721,1.0554945252939571e-06,0.0001157125550750842,3.962811267142941e-08,3.15791275555333e-07,2.1613472672732626e-06,0.5,0.1,1.0,0.0,3.0,0.5,320,0.618546150123768,1.9342858741597427e-11,6.799232384144238e-08,1.5039491517888628,0.999999937604018,0.0002911906023932284,-1.9469090435379562e-11,-2.154269389214585e-11,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
reference,scalar,5,1,0.0025,quadratic_small4,2,4,2.486043802747704e-09,1.3484714952192297e-09,2.8282130688120106e-09,5.3180946482852396e-05,6.574489764564239e-11,1.1931416001476957e-08,8.814413189943604e-09,6.988327478111723e-05,0.00018733007151894307,0.00019994056064097013,2.5964434869146213e-06,-1.814116212936134e-13,-7.383162684744619e-18,0.00018733348798664724,-6.987990329509753e-05,0.0001999425832727373,2.5964853724915467e-06,1.2003290380095806e-05,5.246203339614087e-05,0.5,0.1,1.0,0.0,3.0,0.5,320,1.4799632998468129,1.3618391497165996e-11,1.3074403180132877e-08,1.496064445561537,0.9999999097688782,0.0003747829273439708,-1.9469090435379562e-11,-2.154269389214585e-11,2.5055128931830835e-09,1.3700141891113755e-09,2.855614423600141e-09,4.381389718739698e-18,6.784528001878407e-18,8.076286032313995e-18,2.8040894199934062e-12,4.34209792120218e-12,5.168823060680957e-12,0.9973854044064899,7.010223549983516e-11,1.0855244803005449e-10,1.292205765170239e-10
reference,scalar,5,1,0.005,quadratic_small4,2,4,8.079637812780391e-09,3.800421958901667e-09,8.92881594901657e-09,9.44924121240249e-05,1.0910878813772159e-10,3.481138224162267e-08,2.782542575913594e-08,0.00014211174714681433,0.0002730290994548706,0.00030779967158243966,7.446783915093316e-06,-2.0261358892923214e-13,9.47436737399196e-14,0.00027303627214245375,-0.00014210346825393848,0.0003078022118101918,7.446769056719959e-06,1.7793774750240684e-05,0.00010237977058515931,0.5,0.1,1.0,0.0,3.0,0.5,320,0.9994649932382907,9.856696123112991e-12,4.5610453245273754e-08,1.488217986796225,0.9999998696118001,0.0004698684852993925,-1.9469090435379562e-11,-2.154269389214585e-11,8.09910690321577e-09,3.821964652793812e-09,8.95560977471231e-09,5.091277199234924e-17,6.166011385029625e-17,7.996299138961996e-17,8.146043518775878e-12,9.865618216047399e-12,1.2794078622339193e-11,0.8805797592848927,2.0365108796939693e-10,2.4664045540118497e-10,3.1985196555847983e-10
reference,scalar,5,1,0.0075,quadratic_small4,2,4,1.4505134065403875e-08,6.548413709093482e-09,1.5914793004019354e-08,0.0001261538465684632,3.420546943239058e-11,6.095922255680515e-08,5.985157681167662e-08,0.000196482112852849,0.0003473609112072432,0.0003990799710657577,9.387283367573586e-06,-1.5735541125314053e-14,-2.1341539183568569e-13,0.000347370576290399,-0.00019646985754630952,0.0003990823501441664,9.38722846958796e-06,1.9554787400030695e-05,0.00015136755062809937,0.5,0.1,1.0,0.0,3.0,0.5,320,0.6171482469729429,1.0967375909122255e-11,8.386907201804358e-09,1.4801614585662135,0.9999998185528011,0.0005682379614615663,-1.9469090435379562e-11,-2.154269389214585e-11,1.4524603155839254e-08,6.569956402985628e-09,1.5941405959693375e-08,1.6765852344477903e-16,1.9041120885400537e-16,2.537041760415606e-16,1.192238388940651e-11,1.354035262961816e-11,1.804118585184431e-11,0.8488554589226087,2.9805959723516274e-10,3.38508815740454e-10,4.510296462961077e-10
reference,scalar,5,1,0.01,quadratic_small4,2,4,2.1634531767698744e-08,1.0122497231995529e-08,2.3885516846392988e-08,0.00015454939937247568,4.1690414070925187e-11,8.611488001237224e-08,1.1026767233743149e-07,0.0002420113177976777,0.00042136450174190104,0.00048591925385846677,1.1231911935148004e-05,-3.0403447929653213e-13,-1.803378940952422e-13,0.00042137561680212075,-0.00024199549429320622,0.0004859210117844061,1.1231803533881207e-05,1.9897523284606784e-05,0.0002035954244876312,0.5,0.1,1.0,0.0,3.0,0.5,320,0.6494518348266767,1.5124468729489538e-11,9.441261653412634e-09,1.4723878004449764,0.9999997563989823,0.0006687316327327614,-1.9469090435379562e-11,-2.154269389214585e-11,2.1654000858134125e-08,1.0144039925887675e-08,2.3912283437222734e-08,3.6579115339202844e-16,4.3865411777751277e-16,5.711572488755076e-16,1.4631646135681136e-11,1.754616471110051e-11,2.2846289955020304e-11,0.8757270999216543,3.6579115339202837e-10,4.386541177775127e-10,5.711572488755075e-10
reference,scalar,5,1,0.015,quadratic_small4,2,4,3.717166987658503e-08,2.0977916272331655e-08,4.268261956045781e-08,0.00020659772399631563,3.668453275662355e-10,1.1240640217579585e-07,2.806045255454192e-07,0.00030679588277028033,0.0005683429139633306,0.000645861735619262,1.4206768977090289e-05,1.0853541147062269e-13,1.0225202394144545e-13,0.0005683549123777092,-0.000306773099678716,0.0006458614720745935,1.420647666354459e-05,1.993414087778193e-05,0.00033094594601325213,0.5,0.1,1.0,0.0,3.0,0.5,320,0.7610344966138061,9.424773284539898e-12,3.4758744122189624e-09,1.4569606880870924,0.9999995995265903,0.0008723225853817739,-1.9469090435379562e-11,-2.154269389214585e-11,3.719113896702041e-08,2.09994589662238e-08,4.271016383178998e-08,9.41931848058573e-16,1.5607775556021698e-15,1.8229816741971167e-15,1.6745455076596854e-11,2.7747156544038577e-11,3.240856309683763e-11,1.0278060525455661,4.1863637691492136e-10,6.936789136009644e-10,8.102140774209408e-10
reference,scalar,5,1,0.02,quadratic_small4,2,4,4.7245218607887337e-08,3.553989719566997e-08,5.912017400165407e-08,0.00024314640445964662,1.0028520520514744e-09,4.3647569177014044e-08,5.336676647942606e-07,0.00032528216708115987,0.0006970567348284837,0.0007692181613760576,1.5275314517120554e-05,1.5775036125827737e-13,4.4281081125720355e-14,0.0006970652737192459,-0.00032525508611171486,0.000769214447905671,1.52747410710025e-05,1.845727489524e-05,0.0004922152628771381,0.5,0.1,1.0,0.0,3.0,0.5,320,0.6700041935525152,2.4143643338283143e-11,1.1238215843981158e-09,1.4416957444571927,0.9999993992080702,0.0010777678545248375,-1.9469090435379562e-11,-2.154269389214585e-11,4.726468769832272e-08,3.5561439889562115e-08,5.914868308118887e-08,9.691805849357453e-16,3.3598901433774435e-15,3.496880435728578e-15,9.691805849357453e-12,3.3598901433774435e-11,3.496880435728578e-11,1.2899636839378075,2.422951462339363e-10,8.399725358443607e-10,8.742201089321443e-10
reference,scalar,5,1,0.03,quadratic_small4,2,4,6.067604488767027e-08,7.88351667121039e-08,9.948148538163166e-08,0.00031540685690332045,3.235260203584651e-09,-5.088519934964594e-07,1.1333500769038688e-06,0.00028604330119587606,0.0009248943427676564,0.0009681168914147969,1.649954459387972e-05,1.0968821653557215e-13,2.5915535676997775e-13,0.0009248925552974052,-0.00028600887056622786,0.0009681050112911993,1.6498096538385898e-05,1.7806325165982802e-05,0.0009074040889804954,0.5,0.1,1.0,0.0,3.0,0.5,320,0.717234382362828,1.4097129266232247e-11,2.206349982330023e-09,1.4116596573913551,0.9999988734776413,0.0014876301760143925,-1.9469090435379562e-11,-2.154269389214585e-11,6.069551397810565e-08,7.885670940599605e-08,9.951043179188865e-08,-2.5339181017738736e-15,9.569654202752979e-15,9.899445565624625e-15,-1.1261858230106104e-11,4.2531796456679906e-11,4.399753584722056e-11,1.8296428351827203,-2.815464557526526e-10,1.0632949114169977e-09,1.099938396180514e-09
reference,scalar,5,1,0.05,quadratic_small4,2,4,1.8742505480317787e-08,1.4213374449956377e-07,1.4336416162049363e-07,0.0003786346017210968,8.770677834394932e-09,-2.555070445000881e-06,8.968968468033901e-07,8.253765293572384e-05,0.0010653775545148923,0.0010685699779688133,1.0465036430309245e-05,-1.0784017812128898e-13,-3.959210662949615e-14,0.0010653554992304131,-8.251796634993773e-05,0.0010685464681103073,1.0462303170934255e-05,1.3833333350213675e-05,0.0017919310654847848,0.5,0.1,1.0,0.0,3.0,0.5,320,1.0402316116751102,1.922434960208026e-11,1.8178218586909191e-09,1.35361466722181,0.9999973616483928,0.0022883829369270215,-1.9469090435379562e-11,-2.154269389214585e-11,1.8761974570753168e-08,1.4215528719345592e-07,1.433880656360477e-07,-1.985341685800285e-14,5.33105594922624e-15,2.0556709816296287e-14,-3.1765466972804555e-11,8.529689518761982e-12,3.2890735706074056e-11,2.879259998056821,-7.941366743201137e-10,2.1324223796904953e-10,8.222683926518513e-10
reference,scalar,5,1,0.075,quadratic_small4,2,4,-4.5955069337196116e-08,1.247083583562929e-07,1.3290614373198883e-07,0.0003645629489292471,1.0944930331751474e-08,-3.182686678140884e-06,-9.534413804959104e-07,-1.554947260583582e-05,0.0009864556185053106,0.0009865781638466434,4.0931320386472325e-06,9.028063398860289e-14,1.2662230504608627e-13,0.0009864409258629552,1.554584743960192e-05,0.000986563415898836,4.091242075081855e-06,7.669627223555347e-06,0.002381285312812961,0.5,0.1,1.0,0.0,3.0,0.5,320,1.0400803021299951,1.520190616515564e-11,1.344415194491883e-09,1.2848659658217747,0.9999951224433015,0.003116903912272633,-1.9469090435379562e-11,-2.154269389214585e-11,-4.5935600246760735e-08,1.2472990105018505e-07,1.329196282947675e-07,-1.3443887503525818e-14,-1.1460524548067319e-14,1.7665835222946898e-14,-9.560097780285026e-12,-8.149706345292316e-12,1.2562371714095572e-11,-2.4356657806487267,-2.3900244450712566e-10,-2.0374265863230788e-10,3.140592928523893e-10
